reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
27873445-ec14-49c6-af65-8bae4a3b31e1,Kirana Pangestuti,https://play-lh.googleusercontent.com/a-/ALV-UjW2w7DP9Q_ElrZP_aIHi5op4U3MalPVzN18nD_r-2gPhQBCmKfl,"Tolong ditingkatkan lagi kualitas aplikasinya, app sering bgt eror, akibatnya tiket nggak bisa pake, sangat merugikan customer",1,3,1.6.1,2023-05-24 10:28:37,"Halo kak Kirana Pangestuti terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada:

Call center : 021-30200111
WhatsApp : 081260001440
Facebook : Jaklingko
Instagram : @jaklingkoindonesia",2024-01-30 16:33:52,1.6.1
383fa346-8c0b-4008-a098-010693bf4728,Asus Zenfone Live L2,https://play-lh.googleusercontent.com/a/ACg8ocIU0SCSOmN66PD43Dy8AOqVjuuHvH7aFhuGw-EW40q5KZyS2Q=mo,Aplikasi cemen,1,0,1.6.1,2023-05-20 09:34:53,"Halo kak Asus Zenfone Live L2 terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi kami JakLingko Customer Care pada:

Call center : 021-30200111
WhatsApp : 081260001440
Facebook : Jaklingko
Instagram : @jaklingkoindonesia",2024-01-30 16:35:01,1.6.1
4d4c7fef-6f5a-4143-8d16-015daaffba7d,Shilvi,https://play-lh.googleusercontent.com/a-/ALV-UjUKs3DRpRuuWwP9j3PO1N3C5x6kmUE5RBxAvKCdmP9oraiyqpFL,Ribet gk bisa nyari rute perjalanan,3,0,1.6.1,2023-05-16 00:56:11,"Halo kak Fahradika Ika Shilvi, terima kasih telah menggunakan JakLingko App dan maaf banget bikin kamu kecewa. Kami ingin memahami kendala kamu, mohon bantuannya untuk menginformasikan detail kendala yang dimaksud melalui Jaklingko Customer Care pada : Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-02 15:01:14,1.6.1
a37e9cd7-98a0-466a-84c7-17bff6e182fb,Andrie A.R,https://play-lh.googleusercontent.com/a-/ALV-UjXzktY8GOoyw1jpnMT12xIhpkYPJyfqTNnRYKO0GluOaYq8X0NUlw,Aplikasi ngaco bin ngawur Kapok minta rekomendasi rute di aplikasi ini,1,0,1.6.1,2023-05-15 08:09:14,"Halo kak Andrie A.R, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440",2024-01-31 14:35:08,1.6.1
7a09a06b-a3cb-4d5b-879c-78cafa64973f,Ulyn Yumna,https://play-lh.googleusercontent.com/a-/ALV-UjUcg7QI-5f0plkhpenPvTctV4zpfL2u0sHReCeLr6Otb8XS-_RZ,"Aplikasi ga berguna, isinya cuma info2 ga jelas doang. Rute juga ga update.",1,1,,2023-05-15 00:39:02,"Halo kak Ulyn Yumna, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440",2024-01-31 14:36:01,
555a0581-3514-4b88-9c03-d353769e1589,Olfiane Kamaliyah,https://play-lh.googleusercontent.com/a-/ALV-UjW6DUPuVAhIH9qXxaCmZPDqznNeOyIkwqXe0MqHAbxzjNiwJqdc,"Sangat sangat buruk, saya sudah beli tiket, tapi kode Qris tidak bisa di scan,",1,3,1.6.1,2023-05-14 00:35:43,"Halo kak Olfiane, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440",2024-01-31 14:36:56,1.6.1
be27cbc6-b687-4239-b565-fb9ca42ffbec,henri yusuf,https://play-lh.googleusercontent.com/a-/ALV-UjWApFaa97gyNcywVi2sKnbUck8w3S3nh6hosVUODGa3hjDXYik,Kode qr gak bisa di baca oleh mobile banking,2,0,1.6.1,2023-05-12 04:56:54,"Halo kak henri yusuf terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-01 14:38:39,1.6.1
d3f5adf2-406a-48b5-bdda-a8f0e0ef3a45,Asael Juventino Karsten,https://play-lh.googleusercontent.com/a/ACg8ocJjUaRgdjD1TB38ZTJPdnnqU35Hft_4UlETbWM48lKXMHMIGQI=mo,"Aplikasi sangat buruk, server lemot, penetuan lokasi kedatangan dan kepergian tidak akurat dan tidak user friendly, lebih baik adakan fitur pembelian tiket menggunakan aplikasi seperti Go atau Grab atau Shopee dibanding buat aplikasi yang kebanyakkan fitur tapi tidak fokus dan tidak serius pada tugas utama aplikasi 🙏 Overall untuk UI dan UX tidak sesuai harapan",1,15,1.6.1,2023-05-08 16:58:05,"Halo kak Asael Juventino Karsten terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-01-31 14:39:49,1.6.1
434a9e1a-462a-4614-b755-171b90fe9ce3,dailylifeofmario,https://play-lh.googleusercontent.com/a-/ALV-UjXp___0bwL32vhWdVn1_zL3TdHRNrE1tKhIuU-8DxZe-Yf5YBVWgg,Aplikasi gak guna,1,0,1.6.1,2023-05-06 14:28:39,"Halo kak dailylifeofmario terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-01 14:43:12,1.6.1
33f12aab-ed3e-40cc-b817-a058f140d0de,See Epool,https://play-lh.googleusercontent.com/a/ACg8ocIAxItN30pXVUho5nccvzOFA8Zlma8_iWm-5spV_M_Gj37p9A=mo,Aplikasi kebanyakan error,1,0,1.6.1,2023-05-05 10:35:28,"Halo kak See Epool terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-01 14:44:50,1.6.1
1a3dfab7-0a4f-4886-b9ec-32e6e4b58b3f,Nadya Eristiyanti,https://play-lh.googleusercontent.com/a-/ALV-UjUNZwgVzSurIy-ARMiiIP6o2fzzJEJsEKCFsKAun2-_rRN4NH2e,"Pemilihan halte tdk tepat,",1,0,1.6.1,2023-04-30 11:50:28,"Halo kak Nadya Eristiyanti, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada : WhatsApp : 081260001440",2024-02-02 15:03:59,1.6.1
01194a07-b391-457d-9aad-0dfda4ac951e,Mang Oncom,https://play-lh.googleusercontent.com/a-/ALV-UjVCbguLpi80o6H2oj_EkoVk6_8-8dPbIEsPbfc1UZZOsR9iTAB6,"Kalo pake aplikasi tetep cuma bisa satu org. Mendingan pake kartu, ga ribet,.",1,0,1.6.1,2023-04-28 10:05:42,"Halo kak Mang Oncom, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-02 15:05:31,1.6.1
03baff00-aa4e-4d49-8218-318b39d834d8,akhied ir,https://play-lh.googleusercontent.com/a/ACg8ocIMLiBMAiej-ZIVP3dV3zwhjhE09oaEM0qcgM8RNDuFgLinYA=mo,"APLIKASI SANGAT MENYESATKAN.,.REKOMENDASI PEMILIHAN HALTE TIDAK SESUAI / TIDAK TEPAT",1,1,1.6.1,2023-04-24 05:51:16,"Halo kak akhied ir, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada : Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-03 15:03:56,1.6.1
e27412c3-ec47-41f2-a44f-47164457d853,Budi Yanto,https://play-lh.googleusercontent.com/a-/ALV-UjWklrOTl_-Ok-YanbMuZ3Sq6i0JKR7Zu4p4cX5YjoEsblQXm1w,Aplikasi milik tiket Jak lingko,4,0,1.6.1,2023-04-19 07:12:01,,,1.6.1
73ce07f9-9ee9-422d-a24d-579c841e4993,SAPARIN SIREGAR,https://play-lh.googleusercontent.com/a/ACg8ocJLlw-egnjxh25e0dr91N739JxxQJHlod8MvcVvIx-vp4d0kMPB=mo,Baru tahu,5,0,1.6.1,2023-04-15 10:06:08,,,1.6.1
230995c4-ee6a-49f3-a3b5-a056b70ab41e,Amin Zaena,https://play-lh.googleusercontent.com/a/ACg8ocJjYfvyLtN9_IY9rAODLvx8gn_qXEWmUeUU3E3ukVIYruIdVLA=mo,"supir angkot jaklingko pada songong semua, udh minta berhenti malah tetep jalan, padahal bikin kartu bayar tapi pelayanan sangat sangat buruk, klo ada bintang 0 ku kasih bintang 0 deh",1,7,1.6.1,2023-04-10 11:48:57,"Halo kak Amin Zaena, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call Center: 02130200111 WhatsApp: 081260001440",2024-02-04 16:01:05,1.6.1
e6d0cd9e-9e0c-4206-9f98-b870f1c65702,Lugastyan HP,https://play-lh.googleusercontent.com/a-/ALV-UjWz8FzIH5ID0wWv0ahbcX-thslnSITLxNXuA43qEoPodvZhfPh1,"Saya pakai kartu jaklingko isi ulang di mesin kalian sendiri, pakai gopay sudah berkurang saldo 100 rb tapi saldo di kartu tetap masih 2 rb. Wah kacau. Saya dua kalo begini. Ditambah saya pernah brli kartu jaklingko di vending mechine kalian sendiri, tapi tidak bisa isi ulang disana katanya karena itu kartu flazz. Kalian ini sostemnya gimana ha, perbaiki lah.",1,0,,2023-03-30 04:56:32,"Halo kak Lugastyan HP, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call Center: 02130200111 WhatsApp: 081260001440",2024-02-05 15:31:41,
809e7dd0-21e5-444e-8e3c-3090a95ceb47,Hadi Rotiono,https://play-lh.googleusercontent.com/a-/ALV-UjX18uKeAx74zL1pBfJJhEdfV02BQ7xZFW7tsdASlEpkwtes4wQr,Saya download udah benar tpi ada kesalahan sedikit gara gara salah mencet tombol hapus..trus gak bisa lagi daftar nya.,1,3,1.6.1,2023-03-30 03:17:30,"Halo kak Hadi Rotiono, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call Center: 02130200111 WhatsApp: 081260001440",2024-02-05 15:32:30,1.6.1
613072ae-5448-49be-8b8d-0f3719f8395e,Ricky R Laloan,https://play-lh.googleusercontent.com/a-/ALV-UjUHQbtrZ26m5bf7ZHpSxVFqjJn2feMp-1BZkU2bE3j9itCZgxwO,Aplikasi bikin ribet ! Jelek. Tolong dibikin simple lah.,1,1,1.6,2023-03-28 09:05:23,"Halo kak Ricky R, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada : Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-06 15:15:29,1.6
46669799-6290-48d1-8f7b-6576afb35aac,Pulos Monroe,https://play-lh.googleusercontent.com/a/ACg8ocJuX4UGvcitJ2-nQ1UMsnSVwdI_MTci8ikUbEYBU9tC7PXr=mo,"sekarang rutenya sudah banyak d ubah dan mempersulit, mending pakai transaksi yg emoney biasa drpd aplikasi ini, bg yg masih niat mau install dan pakai, pikir2 lg deh, baca2 komen pelanggan lain, Kecewa dengan skema rute yg baru ini",1,2,1.6.1,2023-03-27 09:15:45,"Halo kak Pulos, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada : Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-06 15:16:07,1.6.1
55782a9d-a498-479f-aa49-df9d4d324f92,Suci Putri Jelita,https://play-lh.googleusercontent.com/a-/ALV-UjW1XN48HTk1jlMRS4zurqn-WrXZOwcFMhkVqLuiFwEqOsLkrbgRSQ,"Sangat buruk. Ada masalah gak bisa ngatasin. 6000 gw lenyap entah kemana.. Di buat scan KRL gak bisa, minta di refundpun gak bisa. Buruk!",1,2,1.6.1,2023-03-26 08:20:18,"Halo kak Suci Putri, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada : Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-06 15:17:42,1.6.1
312b15c3-ca37-4601-bf0e-7f3ff8c690a1,Theodora Mellisa Angelica,https://play-lh.googleusercontent.com/a-/ALV-UjWNn54SEc3051Lgj6G6cMXckiA9SAGZNL5pcydKKlTgaV1dtulYow,"Mau bikin kartu susah krn mesinnya ga srmua halte punya, sekalinya ada malah kartu habis, disuruh registrasi online pake aplikasi malah jawabnya kami akan memberikan anda pengalaman yg baik mohon ditunggu beberapa saat lagi. Sampe kapan saya harus naik turun angkot dengan malu? Gapunya kartu tp naik"" mulu. Programnya gimana ini, siapa sih yg tanggung jawab soal aplikasi""an gini? Ga mungkin cuma 1 orang yg kerja kan, pasti ada team khusus jaklingko""an, urus lah jgn mkn gaji buta mulu 👎🏻👎🏻👎🏻",1,5,1.6.1,2023-03-21 02:13:35,"Halo Kak Theodora Mellisa Angelica, terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-07 13:16:25,1.6.1
8fb97a02-7a39-4169-9a28-72a6434938ef,TS ELKASA,https://play-lh.googleusercontent.com/a/ACg8ocL8b55d4eixehKssEpqltcmsb1dCTbKQoQF4Agxu_p3AcauWA=mo,"Lokasi halte / stasiun tidak akurat, padahal sudah tulis nama stasiun begitu keluar tiket stasiun jadi beda, mana ga bisa tap in kalau beda stasiun/halte",2,8,1.6,2023-03-17 22:44:00,"Halo kak TS ELKASA, terima kasih telah menggunakan layanan JakLingko SuperApps dan mohon maaf atas kendala yang anda alami. Dapat kami informasikan terkait kendala Anda akan kami tindak lanjuti segera. Untuk informasi lebih lanjut Anda dapat menghubungi layanan JakLingko Customer Care pada Call Center : 021-30200111 Whatsapp : 081260001440",2024-02-09 15:06:59,1.6
5674cc88-82eb-4cf6-875c-35cd97297ee1,darwis dilla,https://play-lh.googleusercontent.com/a/ACg8ocLozPhXvZiG6B7ih0I7T_nYR8wAjWC0Ay8ukuNVXTsXKW0hiQ=mo,Jak Lingko ok,5,0,1.6.1,2023-03-17 15:54:59,,,1.6.1
e8d70839-e334-41fc-8543-af4eca13dde8,Mita Triniti Dinamik,https://play-lh.googleusercontent.com/a/ACg8ocILemOG7KBkA10BAJbuw9jWzxzyIunWO4TjgPrBFqjtDPSwkQ=mo,"Aplikasi buruk, pemilihan halte tidak tepat, pembentukan tiket sejak pembayaran berhasil dengan qris sangat lama, respon layanan wa pun lama, pelayanan petugas di halte pun tidak sungguh membantu!",1,14,1.6.1,2023-03-17 04:45:50,"Halo Kak Mita Triniti Dinamik, terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-07 13:22:21,1.6.1
46d86e1a-13b4-4838-89a3-9b0c0f1fead9,Nani Triani,https://play-lh.googleusercontent.com/a-/ALV-UjV4FVim8JY1AqAHYYW1PQoKlXts64Ds_cMDvx7UK3N1K7GwjmQt,Pusing gangerti caranya daftar bikin ribet,5,0,1.6.1,2023-03-13 14:13:18,,,1.6.1
105d171b-70c8-44fd-9fee-77534afb1f3f,Teguh Soeroso,https://play-lh.googleusercontent.com/a/ACg8ocJ7Wm1xva5JOFGYn7WmWDg6K54czF6lt-pjFcpiqJwcfnkxu3h2=mo,Aplikasi yg sangat bermanfaat.,5,0,,2023-03-11 15:40:52,,,
f05aff7e-325a-4c5d-a34c-07736173a50c,Apri Yanto,https://play-lh.googleusercontent.com/a/ACg8ocJbX_icqYMNZ9N1sBeZv6UjxlApuAQxnVi-epybZzC5VcTUYw=mo,"Pas pertama naek transjakarta di suruh pake aplikasi ini sama petugasnya, dah di isi pulsa saldo fellonya. Skarang malah di suruh download lagi aplikasi tije katanya aplikasi ini eror gajelas lama² PGN naek transportasi umum aja di persulit sama yg jualan aplikasi",1,0,,2023-03-09 04:40:10,"Halo Kak Apri Yanto, terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-08 13:02:09,
e711153a-892d-4117-9ec8-349f489f4b0d,iflyketchup,https://play-lh.googleusercontent.com/a-/ALV-UjVURnZ8oQbV_g2KonVPd5n5ZPiuJ5Q9OPpcK7hUL_Cofe3bipo,"aplikasi sampah banget. ngeselin, kalo cara mainnya kek begini makan duitnya doang tp hasilnya kek sampah gak bakal bisa maju2. fitur2nya kentang, tampilan doang bagus tapi gak guna, liat rute angkot jaklingko aja gak bisa-_-",1,1,,2023-03-06 08:36:01,"Halo Kak Galih Setya Putra Dewantara, terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-08 13:05:35,
3a170ab7-2f95-4bdd-b33e-d9dfbbf83cd3,Fazmi Hadju,https://play-lh.googleusercontent.com/a-/ALV-UjVtCzsUgRN2Oq3gy-oFoD2eaxZyQK6sui7mL6Kfo5xbXtv49yHL,"Teruntuk driver jaklingko harap klo bw mobil jangang ugal ugalan y jangn mentang "" grtis kalian bw mobil seenak jidatnya",1,0,,2023-03-06 01:18:07,"Hi Kak Fazmi Hadju, kami informasikan untuk armada Mikrotrans dikelola sepenuhnya oleh Transjakarta ya kak

Sebagai informasi, JakLingko Indonesia merupakan sistem integrasi pembayaran transportasi DKI Jakarta yang mengelola Aplikasi Transportasi Terintegrasi untuk memesan tiket naik transportasi umum MRT Jakarta, LRT Jakarta, Transjakarta, dan KRL",2024-02-08 13:11:31,
3c088472-42af-4120-ae8a-70172291c45d,Arna Devan,https://play-lh.googleusercontent.com/a-/ALV-UjWfMjGViq5Th4Fd1ivkUNjUCJ59Axnwo3fcFBumHB-wxTeemF75,Gak bisa di pake,1,0,1.6.1,2023-03-05 10:39:46,"Halo Kak Arna Devan, terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-08 13:14:14,1.6.1
6c65035f-eaef-4627-a3a9-037e342b29e3,Rangga Purwanto,https://play-lh.googleusercontent.com/a/ACg8ocK9RClyk9deumjkqE6yueHXrgzbWQ-gj_gYfnOQjN7esjxu-g=mo,Aplikasi tolol,1,0,1.6,2023-03-03 10:32:15,"Halo Kak Rangga Purwanto, terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-08 13:15:56,1.6
4b57064a-14d4-4751-b0a3-d29ef56d978a,Mizdad Hudani,https://play-lh.googleusercontent.com/a/ACg8ocI4q4XmEFYHk8PnOrVV6VdY6kRsCyvV29rGKRt4-BYOjT10_g=mo,"Coba instal untuk cari rute, tapi rekomendasinya ga sebaik moovit/gmap",1,0,,2023-03-03 09:41:51,"Halo Kak Mizdad Hudani, terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-08 13:17:01,
c02087aa-c931-41b2-8aaa-1d97700e94f0,rokim bm,https://play-lh.googleusercontent.com/a-/ALV-UjU478b4Qmdw-RHSaCWjnLzmXAEAxolzOSzeynbokgv0U9i_j_c,Potong saldo 2 x 7000 tapi gak bisa naik Jancuuuuu,1,0,,2023-02-28 16:30:49,"Halo kak rokim bm, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-10 15:12:09,
a591c60e-450b-476a-9483-f2696e3f58dd,Ibnu Machdy Muharomain,https://play-lh.googleusercontent.com/a-/ALV-UjXzapJeR1JbH9j5xo9qfOU2IWirDUXZ4A21B-KvZDqXHJupC_5N,Apaan jaklingko ga sesuai pemberhentian pdahal di rutenya berhenti malah ngebut gamau berhenti,1,0,,2023-02-21 10:26:13,"Halo kak Ibnu Machdy Muharomain, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada : WhatsApp : 081260001440",2024-02-11 14:25:42,
d255a101-2c90-4285-9004-f1a01d1badb1,Margarettha Roselyn,https://play-lh.googleusercontent.com/a-/ALV-UjUZoaN8aJPD6Acifn3gsRMDF9scJz_D-Ho7GXA4o5oYqlY791YC,"Verifikasi nomor telpon susah, lalu katanya bs pembayaran pakai astrapay ternyata tdk ada pilihannya jd bayar pakai qris tp ujung2nya tidak bisa dipakai juga",1,0,1.6,2023-02-19 13:41:44,"Halo kak Margarettha Roselyn, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada : WhatsApp : 081260001440",2024-02-11 14:30:14,1.6
aa11fa35-ab80-4cf0-ac52-c37777a77fdc,Abdul Wahab,https://play-lh.googleusercontent.com/a-/ALV-UjU-sTIBDGVQZ6xnHb_bYoG5lMns5u1H8jRp9P7n3V6fqzM3ni0,"Gimana sih, katanya untuk tiket stasiun bisa. Udah beli tiket kereta, saldo terpotong tapi di stasiunnya katanya belum bisa (stasiun juanda). Pastiin dulu kalau bikin aplikasi, semua stasiun bisa atau enggak",1,11,1.6,2023-02-19 10:42:48,"Halo kak Abdul Wahab, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-11 14:31:08,1.6
ebec51a5-196f-4bfe-93f2-414960fbc1ab,Abdul Karim,https://play-lh.googleusercontent.com/a-/ALV-UjXXGwOAiyWFKnaFV-RzVGP-ZyVpuK6_Tgc_uOUPqFfeSlAyibrc,"ga bisa verifikasi lewat email, nunggu sejam ga dapet dapet kode otp",1,0,1.6,2023-02-19 09:53:02,"Halo kak Abdul Karim, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-12 15:52:59,1.6
705ec277-6b96-4ec2-98d0-c03de4a6e60d,Mohamad Rizky,https://play-lh.googleusercontent.com/a-/ALV-UjXegmbrcC2U43eJeQbRdE1-hT1N3yq0mKb9TpYgjfvTjMYeJGUE1g,Sudah 2x saya beli lewat aplikasi ini saldo sudah terpotong tetapi tiket masih di proses dan tidak ada pengembalian dana (refund) sudah menghubngi CS tidak ada solusi/pemecahan jalan keluar nya. Tolong diperbaiki aplikasi ini agar dapat lebih baik lagi.,1,7,1.6,2023-02-15 01:13:25,"Halo kak Mohamad, terima kasih telah menggunakan Aplikasi JakLingko dan mohon maaf atas ketidaknyamanannya yang Anda alami. Untuk membantu kami memahami kendala yang Anda alami, mohon bantuan Anda untuk menginformasikan kendala yang dimaksud dengan menghubungi kami JakLingko Customer Care pada: Call Center : 021-30200111 WhatsApp : 081260001440",2024-02-12 15:54:31,1.6
0c6802b8-d958-4dba-997e-ce96627b552e,Dewi A,https://play-lh.googleusercontent.com/a/ACg8ocIMNST-hEgX3c81a9N79zKJmHOxsAwmZ2Ofa_zrzEBsDGqWRA=mo,"Kenapa tiap login, sudah masukin pin masih minta OTP??? Astaga. BTW, balikin duit gue, saldo yg terpotong 2 kali, berkali kali.",1,0,1.6,2023-02-14 15:29:16,"Halo Kak Dewi A, terima kasih telah menggunakan Aplikasi JakLingko. Untuk membantu kami memahami kendala yang Anda alami, Anda dapat menghubungi layanan kami JakLingko Customer Care pada: Call center : 021-30200111 WhatsApp : 081260001440 Facebook : Jaklingko Instagram : @jaklingkoindonesia",2024-02-15 12:55:51,1.6
